Building ID,Max Height,Min Height,Avg Height,Stddev Height,Num Points,Avg Height Diff,Difference,Frequency
v0.1-NLD.9.4_1-79264,7.004000187,2.476999998,3.047932863,1.072503328,30,0.721192837,,
v0.1-NLD.9.4_1-49177,4.725999832,2.519999981,3.02496171,0.841122687,26,0.645541668,,
v0.1-NLD.9.4_1-55709,13.11900043,9.637999535,10.95974064,1.261669755,231,-0.249159813,,
v0.1-NLD.9.4_1-72379,5.024000168,2.584000111,3.39029026,0.997737825,31,1.043870211,,
v0.1-NLD.9.4_1-161622,4.794000149,2.576999903,3.083592653,0.842961907,27,0.802372694,,
v0.1-NLD.9.4_1-37823,13.94699955,9.56099987,10.92708969,1.298664689,244,-0.326610565,,
v0.1-NLD.9.4_1-149575,5.982999802,2.539000034,3.836124897,1.410297871,32,1.557774782,,
v0.1-NLD.9.4_1-157981,5.136000156,2.85800004,3.052571535,0.568411648,28,0.479661465,,
v0.1-NLD.9.4_1-67469,8.461000443,3.842000008,6.482432842,1.367575288,30,4.198642731,,
v0.1-NLD.9.4_1-93529,6.222000122,2.846999884,4.34036684,1.203340411,30,1.776436806,,
v0.1-NLD.9.4_1-123463,13.91800022,5.875999928,10.92899799,1.293199778,480,-0.383301735,,
v0.1-NLD.9.4_1-128805,11.09200001,6.830999851,9.227718353,0.961550295,32,6.935968399,,
v0.1-NLD.9.4_1-150932,11.09200001,7.934999943,9.185889244,0.747570217,27,6.879468918,,
v0.1-NLD.9.4_1-144258,9.699000359,6.644000053,8.730998993,0.756023824,27,6.421638966,,
v0.1-NLD.9.4_1-39784,12.0880003,2.480999947,9.232030869,2.417692661,32,6.912100792,,
v0.1-NLD.9.4_1-16248,12.99699974,2.493999958,7.165606976,3.651101351,28,4.840826988,,
v0.1-NLD.9.4_1-137627,13.04899979,1.748999953,6.760689735,4.351810932,29,4.386069775,,
v0.1-NLD.9.4_1-90201,10.93000031,2.767999887,8.925104141,2.331164598,29,6.309664249,,
v0.1-NLD.9.4_1-109135,10.03199959,2.759000063,5.108200073,3.285014629,30,2.485690117,,
v0.1-NLD.9.4_1-155843,11.34399986,0.621999979,6.396538258,3.498132706,26,4.038238525,,
v0.1-NLD.9.4_1-30214,18.49300003,14.93700027,16.71852493,1.043263197,435,-0.360874176,,
v0.1-NLD.9.4_1-79815,18.51199913,11.98400021,15.32589912,1.343641639,455,-0.354101181,,
v0.1-NLD.9.4_1-138550,15.39500046,11.77099991,13.69241524,1.020255089,423,-0.313684464,,
v0.1-NLD.9.4_1-59700,21.02000046,13.9630003,16.91134071,1.603132367,277,-0.108659744,,
v0.1-NLD.9.4_1-10825,18.94000053,13.1960001,15.39579868,1.47705245,322,-0.323801041,,
v0.1-NLD.9.4_1-102213,19.76799965,7.590000153,15.93825054,2.222877979,402,-0.859950066,,
v0.1-NLD.9.4_1-156526,18.95299911,13.21700001,15.22364616,1.532506108,357,-0.546453476,,
v0.1-NLD.9.4_1-18846,18.84600067,13.25399971,15.30284309,1.491800308,349,-0.325957298,,
v0.1-NLD.9.4_1-109182,20.26399994,13.27799988,15.99894714,2.256159544,402,-0.822153091,,
v0.1-NLD.9.4_1-60643,3.655999899,2.016000032,2.431333065,0.2505638,30,0.110763073,,
v0.1-NLD.9.4_1-112451,20.39500046,15.61499977,17.6117878,1.210183382,1043,-0.12661171,,
v0.1-NLD.9.4_1-113842,20.32699966,15.60400009,17.57309151,1.210120797,1047,-0.003608704,,
v0.1-NLD.9.4_1-32909,18.56599998,12.25399971,15.89155579,1.228855133,478,-0.315343857,,
v0.1-NLD.9.4_1-34864,17.97999954,3.604000092,15.55604744,1.542525649,453,-0.334952354,,
v0.1-NLD.9.4_1-5391,17.9640007,12.16600037,15.6586504,1.275800943,456,-0.39854908,,
v0.1-NLD.9.4_1-28945,18.09399986,12.27000046,15.55309772,1.391058326,451,-0.50080204,,
v0.1-NLD.9.4_1-112449,15.39900017,11.08899975,13.78256512,0.897181392,30,11.60519505,,
v0.1-NLD.9.4_1-79265,11.93700027,2.351999998,4.681000233,3.06437993,25,2.266360283,,
v0.1-NLD.9.4_1-93528,12.88500023,0.282000005,3.207785845,3.054045439,28,0.793505907,,
v0.1-NLD.9.4_1-131595,18.08399963,11.625,15.54078674,1.390785098,444,-0.407813072,,
v0.1-NLD.9.4_1-130951,17.19000053,10.03999996,13.7037077,2.168802977,332,-0.978692055,,
v0.1-NLD.9.4_1-10906,20.47100067,14.46100044,16.51791382,0.759163022,427,0.198213577,,
v0.1-NLD.9.4_1-6049,17.82299995,13.4289999,15.73879337,1.32002914,435,-0.507805824,,
v0.1-NLD.9.4_1-169002,17.1590004,10.05000019,13.7397337,2.142371178,323,-0.920966148,,
v0.1-NLD.9.4_1-46508,2.50999999,2.460000038,2.485500097,0.016090879,6,0.240420103,,
v0.1-NLD.9.4_1-114464,5.738999844,1.906000018,3.327833176,1.329650521,18,1.138033152,,
v0.1-NLD.9.4_1-135778,17.1590004,10.03299999,14.21175671,1.934611917,267,-0.708843231,,
v0.1-NLD.9.4_1-49794,2.493000031,2.447000027,2.47025013,0.01291074,16,0.01755023,,
v0.1-NLD.9.4_1-116958,2.551000118,2.451999903,2.474777699,0.022846263,18,0.009897709,,
v0.1-NLD.9.4_1-98050,5.566999912,2.247999907,2.440714359,0.603402555,28,0.068044424,,
v0.1-NLD.9.4_1-140321,4.118999958,2.359999895,2.878870964,0.687191665,31,0.637871027,,
v0.1-NLD.9.4_1-151829,20.04999924,12.07699966,13.42499733,1.311663151,452,0.784996986,,
v0.1-NLD.9.4_1-138347,22.09700012,8.723999977,15.65827751,2.278331518,3029,-0.652822495,,
v0.1-NLD.9.4_1-100916,18.9640007,3.348999977,15.95159054,1.6362468,399,-0.093909264,,
v0.1-NLD.9.4_1-127043,18.24699974,12.97799969,15.24211884,1.55812037,355,-0.17978096,,
v0.1-NLD.9.4_1-2325,18.23500061,8.538999557,15.29559231,1.464861274,369,-0.140607834,,
v0.1-NLD.9.4_1-104189,17.78499985,9.815999985,11.9222908,1.461293101,690,-0.581309319,,
v0.1-NLD.9.4_1-39977,18.33499908,13,15.26446152,1.5739609,358,-0.163238525,,
v0.1-NLD.9.4_1-102682,19.17700005,12.47299957,16.07571793,1.458790541,400,0.091917992,,
v0.1-NLD.9.4_1-129826,16.76499939,9.902999878,11.92773724,1.437913299,367,-0.627062798,,
v0.1-NLD.9.4_1-66833,20.56299973,13.03800011,17.17481804,1.648056507,415,-0.391582489,,
v0.1-NLD.9.4_1-10905,7.309999943,2.164999962,3.634619236,2.063960314,21,1.381479263,,
v0.1-NLD.9.4_1-50494,4.284999847,2.157000065,2.483259201,0.528204322,27,0.220309258,,
v0.1-NLD.9.4_1-94230,20.54000092,9.857999802,15.44436932,1.638181567,380,-0.275330544,,
v0.1-NLD.9.4_1-137287,17.98800087,11.80200005,15.40533829,1.501996517,378,-0.365661621,,
v0.1-NLD.9.4_1-26851,18.04800034,12.68799973,15.76466084,1.384582996,401,0.120560646,,
v0.1-NLD.9.4_1-5389,18.10300064,12.68900013,15.73374748,1.359613776,400,0.034747124,,
v0.1-NLD.9.4_1-148353,18.00699997,12.67199993,15.74586487,1.349200249,401,0.194865227,,
v0.1-NLD.9.4_1-86981,18.03700066,12.71000004,15.6662302,1.39261055,401,0.179530144,,
v0.1-NLD.9.4_1-39710,19.2859993,13.43599987,16.58702087,1.282275677,396,0.044120789,,
v0.1-NLD.9.4_1-51906,16.7670002,10.01399994,12.37666416,1.861899734,368,-0.313335419,,
v0.1-NLD.9.4_1-2772,17.84799957,9.994000435,12.04277134,1.47556448,691,-0.377028465,,
v0.1-NLD.9.4_1-77626,15.30799961,12.69900036,14.4629097,0.644383729,22,12.0293293,,
v0.1-NLD.9.4_1-148520,15.22999954,6.369999886,12.83960915,1.999378085,23,10.35956955,,
v0.1-NLD.9.4_1-105990,18.60000038,10.05799961,12.29024982,1.820446253,336,-0.272550583,,
v0.1-NLD.9.4_1-102896,15.17199993,7.556000233,12.51323795,1.112987638,824,-0.110861778,,
v0.1-NLD.9.4_1-55789,16.06399918,10.04800034,12.17926693,1.708927989,355,-0.426632881,,
v0.1-NLD.9.4_1-19047,11.77900028,1.911000013,5.330137253,3.716076612,22,2.964587212,,
v0.1-NLD.9.4_1-15025,12.79699993,2.066999912,9.124855995,3.926026344,21,6.841775894,,
v0.1-NLD.9.4_1-82433,16.06200027,0.742999971,12.36475563,1.651930928,369,-0.12424469,,
v0.1-NLD.9.4_1-58455,17.96699905,10.3920002,15.60932159,1.383245707,403,0.204021454,,
v0.1-NLD.9.4_1-46507,7.061999798,2.207000017,5.10094738,1.336631894,38,3.041927338,,
v0.1-NLD.9.4_1-41715,18.09300041,11.58399963,15.70892811,1.338636994,398,0.228728294,,
v0.1-NLD.9.4_1-53216,7.663000107,3.323999882,5.746343613,1.158842564,32,3.631813526,,
v0.1-NLD.9.4_1-62178,3.474999905,2.542999983,2.639521599,0.179398477,23,-0.052808285,,
v0.1-NLD.9.4_1-40467,20.34600067,13.21899986,16.27582741,2.30980587,440,-0.803272247,,
v0.1-NLD.9.4_1-146406,3.677999973,2.191999912,2.664681911,0.367443323,22,-0.044348001,,
v0.1-NLD.9.4_1-91528,18.15600014,13.06000042,14.75032711,1.528774381,807,-0.856573105,,
v0.1-NLD.9.4_1-26774,20.32299995,3.154000044,16.58346558,2.346637726,458,-1.012834549,,
v0.1-NLD.9.4_1-104734,17.81800079,12.58300018,14.92877769,1.428006172,775,-0.700322151,,
v0.1-NLD.9.4_1-98962,18.50399971,11.55799961,15.3794632,1.815975189,365,-0.33373642,,
v0.1-NLD.9.4_1-39294,19.32799911,13.29100037,15.91856956,1.334213972,392,0.240769386,,
v0.1-NLD.9.4_1-36110,18.61199951,13.0340004,15.45863056,1.63492012,382,-0.082969666,,
v0.1-NLD.9.4_1-2201,19.08399963,10.04100037,14.40173626,2.466586828,727,-1.175463676,,
v0.1-NLD.9.4_1-157258,16.22900009,10.05500031,12.24595165,1.615163565,355,-0.162548065,,
v0.1-NLD.9.4_1-159233,7.313000202,4.241000175,5.841293812,0.996525943,17,3.274083853,,
v0.1-NLD.9.4_1-87511,16.23999977,10.01900005,12.32171059,1.568488836,338,-0.147789001,,
v0.1-NLD.9.4_1-108498,21.27300072,3.444000006,14.53800964,5.729380131,2368,-3.139390945,,
v0.1-NLD.9.4_1-149631,15.70800018,10.00800037,12.42834473,1.552302957,337,-0.039255142,,
v0.1-NLD.9.4_1-8031,15.63300037,9.897999763,12.96344757,1.207577586,339,0.666748047,,
v0.1-NLD.9.4_1-72039,15.08500004,3.598999977,12.12133408,1.76550436,870,-0.587165833,,
v0.1-NLD.9.4_1-149820,15.45300007,9.944999695,12.31662655,1.530964494,375,-0.278873444,,
v0.1-NLD.9.4_1-101575,4.798999786,2.332000017,2.611571312,0.609205246,21,0.150161266,,
v0.1-NLD.9.4_1-2771,16.01399994,9.954000473,12.26145363,1.522468567,366,-0.4404459,,
v0.1-NLD.9.4_1-76932,15.03199959,9.501000404,12.09376431,1.351234078,826,-0.793035507,,
v0.1-NLD.9.4_1-109853,15.20300007,3.029000044,11.89910889,2.349533319,385,-0.458291054,,
v0.1-NLD.9.4_1-12845,15.94999981,9.906999588,12.52287197,1.352070093,365,0.066971779,,
v0.1-NLD.9.4_1-51905,3.187999964,2.493999958,2.94869566,0.201920241,23,0.028215647,,
v0.1-NLD.9.4_1-14425,15.25399971,9.902000427,12.81416702,1.215292573,369,0.388167381,,
v0.1-NLD.9.4_1-13509,15.02099991,9.86400032,12.20310307,1.316779256,836,-0.619896889,,
v0.1-NLD.9.4_1-168085,20.24699974,12.49499989,15.70437908,1.520171404,464,0.026478767,,
v0.1-NLD.9.4_1-96813,18.30900002,13.13500023,14.83636284,1.758345246,358,-0.515936852,,
v0.1-NLD.9.4_1-54410,18.45800018,13.125,14.83978176,1.739432454,380,-0.509218216,,
v0.1-NLD.9.4_1-53156,18.54800034,13.16300011,15.90742111,1.333926439,361,0.54832077,,
v0.1-NLD.9.4_1-75122,18.74399948,4.120999813,16.09082222,1.427646995,404,-0.051277161,,
v0.1-NLD.9.4_1-5447,18.75,13.00599957,14.8544302,1.780050755,420,-0.308269501,,
v0.1-NLD.9.4_1-10840,18.79500008,3.450000048,10.91526985,5.076367855,770,-2.05562973,,
v0.1-NLD.9.4_1-858,12.25699997,2.823999882,3.424155235,1.948766708,116,0.780455351,,
v0.1-NLD.9.4_1-16845,3.772000074,0.204999998,0.640185714,0.909924805,140,-2.008834362,,
v0.1-NLD.9.4_1-79828,19.72299957,13.37800026,16.38411903,0.996542037,430,0.670518875,,
v0.1-NLD.9.4_1-162951,2.499000072,0.358999997,2.351000071,0.401228487,32,-0.037889957,,
v0.1-NLD.9.4_1-18233,5.112999916,0.361000001,2.467406273,0.605652869,32,0.071386337,,
v0.1-NLD.9.4_1-22261,19.66399956,13.87300014,17.080513,1.192298174,465,-0.163387299,,
v0.1-NLD.9.4_1-163611,6.440999985,0.727999985,3.278423071,1.577957392,26,0.903403044,,
v0.1-NLD.9.4_1-135779,6.395999908,2.509000063,4.351655483,1.396991849,29,1.986225367,,
v0.1-NLD.9.4_1-46385,8.769000053,2.480999947,5.327740669,2.055768251,27,2.958360672,,
v0.1-NLD.9.4_1-110579,6.887000084,3.026000023,4.942677021,1.252072215,31,2.026777029,,
v0.1-NLD.9.4_1-61511,8.647000313,2.49000001,6.657267094,1.567966938,30,4.281537056,,
v0.1-NLD.9.4_1-160859,19.87599945,13.90600014,17.07470703,1.217344642,465,-0.256593704,,
v0.1-NLD.9.4_1-55790,8.069000244,3.01699996,5.585655689,1.360533118,29,2.703725576,,
v0.1-NLD.9.4_1-144381,18.18899918,11.48099995,15.53059006,1.387740731,450,-0.493009567,,
v0.1-NLD.9.4_1-132206,2.65199995,2.516000032,2.597933769,0.0251594,30,0.094003677,,
v0.1-NLD.9.4_1-31599,5.677999973,2.548000097,2.711299896,0.551369309,30,0.209299803,,
v0.1-NLD.9.4_1-90789,2.513000011,2.404000044,2.435087204,0.026028268,23,0.099107265,,
v0.1-NLD.9.4_1-4104,2.927000046,2.342000008,2.548520088,0.160122722,25,0.220940113,,
v0.1-NLD.9.4_1-4812,17.81100082,13.06900024,16.13549614,1.048268318,463,0.827996254,,
v0.1-NLD.9.4_1-52335,7.886000156,2.584000111,5.606312752,1.505427361,32,3.095192671,,
v0.1-NLD.9.4_1-142323,3.836999893,2.673000097,2.761250257,0.227223128,24,0.092660189,,
v0.1-NLD.9.4_1-102700,7.886000156,2.734999895,5.852375031,1.008577466,32,3.296935081,,
v0.1-NLD.9.4_1-30226,7.06799984,2.710999966,2.912357092,0.800222218,28,0.203567028,,
v0.1-NLD.9.4_1-69588,19.90999985,10.70699978,17.07657242,1.268693566,474,-0.277526855,,
v0.1-NLD.9.4_1-92785,19.66600037,13.82900047,17.03824806,1.258740664,478,-0.341852188,,
v0.1-NLD.9.4_1-26850,19.67499924,13.74199963,17.04543304,1.215984702,454,-0.224666595,,
v0.1-NLD.9.4_1-931,19.69400024,0.825999975,17.0281601,1.413427711,463,-0.220939636,,
v0.1-NLD.9.4_1-130950,19.68799973,13.89700031,17.03720474,1.212612987,467,-0.212095261,,
v0.1-NLD.9.4_1-49178,23.20999908,12.56000042,14.74382591,2.136875629,437,-0.404773712,,
v0.1-NLD.9.4_1-103415,23.59799957,13.43400002,16.67215729,2.851550341,446,-1.217542648,,
v0.1-NLD.9.4_1-38398,21.49099922,13.48799992,16.30034256,2.592991829,452,-1.280656815,,
v0.1-NLD.9.4_1-168797,21.49200058,13.44699955,16.43305397,2.469801903,449,-1.107746124,,
v0.1-NLD.9.4_1-76276,22.00399971,13.45699978,16.46186829,2.457936049,460,-1.154632568,,
v0.1-NLD.9.4_1-120277,20.31399918,13.0880003,16.41721535,2.142249584,446,-0.403884888,,
v0.1-NLD.9.4_1-135115,18.90999985,12.60000038,16.06906891,1.735820055,461,-1.000131607,,
v0.1-NLD.9.4_1-56413,18.82600021,3.503000021,14.66680431,1.992794514,429,-0.635895729,,
v0.1-NLD.9.4_1-48456,18.04999924,12.68999958,14.51885986,1.87880218,413,-0.655139923,,
v0.1-NLD.9.4_1-76378,18.9470005,12.59599972,15.06320095,1.794168949,439,-0.200199127,,
v0.1-NLD.9.4_1-59115,18.62800026,12.68900013,14.47844791,1.894640326,388,-0.578951836,,
v0.1-NLD.9.4_1-77687,13.85700035,2.436000109,10.66536045,2.477592468,25,8.091270447,,
v0.1-NLD.9.4_1-157331,15.67700005,9.614999771,12.96418285,1.376864195,33,10.33767319,,
v0.1-NLD.9.4_1-113767,10.6420002,2.424999952,3.286275148,1.95294106,40,0.782005072,,
v0.1-NLD.9.4_1-96814,18.71100044,12.67000008,15.59780598,1.338796616,418,0.640806198,,
v0.1-NLD.9.4_1-41666,8.184000015,2.467999935,5.547069073,1.877308369,29,3.083348989,,
v0.1-NLD.9.4_1-128806,15.12899971,2.463000059,7.544482231,4.963387966,27,5.063842297,,
v0.1-NLD.9.4_1-126915,20.14500046,13.84599972,17.09032059,1.200130343,463,-0.195980072,,
v0.1-NLD.9.4_1-90869,19.73800087,13.99100018,17.07329178,1.198678493,464,-0.214508057,,
v0.1-NLD.9.4_1-20152,19.59600067,13.88399982,17.08396912,1.193632007,460,-0.222431183,,
v0.1-NLD.9.4_1-98111,19.58600044,13.90699959,17.0529213,1.18717587,462,-0.570178986,,
v0.1-NLD.9.4_1-106004,21.59300041,9.159000397,16.33075333,2.456106663,464,-0.958246231,,
v0.1-NLD.9.4_1-6754,21.45999908,10.62899971,16.29716873,2.458685875,465,-0.816131592,,
v0.1-NLD.9.4_1-31596,21.81599998,10.94699955,16.27620506,2.463350773,477,-0.933895111,,
v0.1-NLD.9.4_1-107353,20.74799919,13.40699959,16.2908783,2.468692303,451,-1.117721558,,
v0.1-NLD.9.4_1-136366,13.52200031,9.998000145,12.42224026,0.822028279,25,9.993030548,,
v0.1-NLD.9.4_1-48455,14.08300018,2.895999908,6.53375864,4.373842716,149,3.455118656,,
v0.1-NLD.9.4_1-109191,13.02000046,2.923000097,4.528162479,2.704497814,628,1.49950242,,
v0.1-NLD.9.4_1-96815,18.53899956,12.72900009,15.52908039,1.237932563,443,0.651880264,,
v0.1-NLD.9.4_1-120854,6.755000114,2.884000063,3.790818214,1.126479149,154,0.865058184,,
v0.1-NLD.9.4_1-51118,18.48699951,12.64599991,14.47288418,1.888097167,420,-0.646315575,,
v0.1-NLD.9.4_1-32272,19.34799957,12.67199993,14.56285286,1.961844802,415,-0.367147446,,
v0.1-NLD.9.4_1-132207,20.5739994,3.548000097,15.3643961,1.882740378,940,-0.379903793,,
v0.1-NLD.9.4_1-42340,13.11900043,7.920000076,10.87458706,1.715153813,34,8.46343708,,
v0.1-NLD.9.4_1-90788,19.29299927,3.77699995,15.60471344,1.939706326,412,-0.278186798,,
v0.1-NLD.9.4_1-55122,20.67000008,13.04199982,15.85576344,1.70216012,411,0.134763718,,
v0.1-NLD.9.4_1-93465,19.14500046,13.02600002,15.91727257,1.649415612,399,-0.086227417,,
v0.1-NLD.9.4_1-6752,8.029000282,2.371000051,3.251060724,1.349939585,33,0.706650734,,
v0.1-NLD.9.4_1-115188,4.309000015,3.578000069,3.995800018,0.236503169,5,1.454679966,,
v0.1-NLD.9.4_1-122933,19.07900047,13.13700008,15.97143936,1.661006331,390,0.217039108,,
v0.1-NLD.9.4_1-106749,19.08200073,13.10200024,15.6495285,1.876060367,391,-0.272271156,,
v0.1-NLD.9.4_1-70492,9.99600029,2.316999912,3.131370306,1.956376791,27,0.69184041,,
v0.1-NLD.9.4_1-113174,16,2.493000031,9.991791725,4.315375805,24,7.636021614,,
v0.1-NLD.9.4_1-6048,3.963000059,2.306999922,2.725894928,0.459023476,19,0.392714977,,
v0.1-NLD.9.4_1-50493,19.11800003,13.02200031,15.13643265,2.090446711,375,-0.749567032,,
v0.1-NLD.9.4_1-126261,22.56100082,3.335999966,14.10082626,5.104605198,1209,-1.887073517,,
v0.1-NLD.9.4_1-23564,20.96899986,10.91399956,16.43524361,2.489291191,481,-1.238157272,,
v0.1-NLD.9.4_1-88914,12.86100006,3.65199995,10.9294281,1.796761155,63,7.487498283,,
v0.1-NLD.9.4_1-50551,8.862000465,3.069999933,4.137684345,1.655262828,38,1.144924402,,
v0.1-NLD.9.4_1-137104,18.13100052,11.58199978,14.95629311,1.626702905,407,-0.34930706,,
v0.1-NLD.9.4_1-151050,7.210000038,3.039000034,3.739310503,1.278444767,58,1.001820564,,
v0.1-NLD.9.4_1-157325,18.97999954,12.56799984,15.06903839,1.637527227,390,-0.089761734,,
v0.1-NLD.9.4_1-51785,16.46699905,0.739000022,9.081399918,5.107749939,110,6.052109718,,
v0.1-NLD.9.4_1-99430,18.96999931,3.22300005,14.18099403,3.329793215,852,-0.938205719,,
v0.1-NLD.9.4_1-73685,18.8560009,12.3739996,14.97083378,1.615872741,393,-0.197566032,,
v0.1-NLD.9.4_1-113043,21.46699905,13.32600021,16.40279961,2.425422668,463,-0.998500824,,
v0.1-NLD.9.4_1-6121,21.47200012,7.885000229,16.40261841,2.429024935,449,-0.787582397,,
v0.1-NLD.9.4_1-83192,4.208000183,2.614000082,2.776679993,0.421878129,25,0.298919916,,
v0.1-NLD.9.4_1-11535,19.98999977,13.19400024,15.87551117,1.769717932,386,0.026411057,,
v0.1-NLD.9.4_1-17585,20.2310009,0.878000021,16.69792557,3.858589172,2154,-1.669874191,,
v0.1-NLD.9.4_1-145659,17.45199966,4.994999886,15.3340826,1.382243395,338,0.073082924,,
v0.1-NLD.9.4_1-65504,18.11800003,3.500999928,14.73980427,2.518509388,428,-0.600195885,,
v0.1-NLD.9.4_1-31073,18.22999954,13.35599995,16.26697731,1.186244369,457,0.546977043,,
v0.1-NLD.9.4_1-162411,18.3939991,13.32600021,15.26828575,1.754408121,477,-0.544214249,,
v0.1-NLD.9.4_1-55942,18.23500061,0.222000003,14.89935303,2.400696039,496,-0.889547348,,
v0.1-NLD.9.4_1-84422,19.75300026,12.88899994,15.21229935,2.03269124,380,-0.79460144,,
v0.1-NLD.9.4_1-29538,19.77599907,13.10200024,15.78152084,1.961995602,361,-0.437978745,,
v0.1-NLD.9.4_1-109253,19.83399963,13.12199974,16.02642059,1.896729827,387,-0.616779327,,
v0.1-NLD.9.4_1-155439,20.375,0.597000003,16.61353874,2.174617529,424,-0.785861969,,
v0.1-NLD.9.4_1-65125,20.30699921,13.68400002,16.50567245,2.010661602,399,-0.74162674,,
v0.1-NLD.9.4_1-19744,20.32299995,3.834000111,15.21940327,1.798131108,492,-0.607196808,,
v0.1-NLD.9.4_1-84654,18.70299911,13.38300037,15.27467728,1.634622335,483,-0.503723145,,
v0.1-NLD.9.4_1-21042,18.79299927,10.13799953,15.13001442,1.708135366,464,-0.581385612,,
v0.1-NLD.9.4_1-8680,18.50900078,0.492000014,14.84484291,2.541162729,503,-0.812757492,,
v0.1-NLD.9.4_1-149630,18.47500038,13.1260004,15.18857002,1.682917595,470,-0.500029564,,
v0.1-NLD.9.4_1-62441,16.66500092,0.628000021,12.63630009,1.738587379,702,-0.306599617,,
v0.1-NLD.9.4_1-41897,17.00399971,9.873999596,12.62220764,1.726311326,699,-0.044192314,,
v0.1-NLD.9.4_1-21713,15.35599995,6.400000095,12.32411575,1.442548752,413,-0.192984581,,
v0.1-NLD.9.4_1-49093,15.1420002,9.583999634,12.01367283,1.456469655,425,-0.615926743,,
v0.1-NLD.9.4_1-65162,18.09799957,8.918000221,12.0644083,1.687462807,636,-0.381591797,,
v0.1-NLD.9.4_1-90997,2.309000015,2.203999996,2.261999846,0.028550705,21,-0.076440096,,
v0.1-NLD.9.4_1-36704,15.18999958,9.668000221,12.08400536,1.427918077,380,-0.535894394,,
v0.1-NLD.9.4_1-92091,2.438999891,2.196000099,2.355047703,0.076137379,21,-0.121682405,,
v0.1-NLD.9.4_1-10136,2.427999973,1.958999991,2.239166498,0.15315178,12,-0.165793419,,
v0.1-NLD.9.4_1-83372,2.47300005,-0.052999999,1.721588135,0.982875824,17,-0.656601906,,
v0.1-NLD.9.4_1-96884,15.98999977,10.02400017,12.16544533,1.508448005,387,-0.31065464,,
v0.1-NLD.9.4_1-155963,19.04599953,9.93200016,12.9836874,1.497579217,355,0.593287468,,
v0.1-NLD.9.4_1-56471,19.40299988,9.854000092,12.72880363,1.45788157,337,0.056903839,,
v0.1-NLD.9.4_1-49866,15.57299995,3.24000001,12.30411339,1.694524407,346,-0.044386864,,
v0.1-NLD.9.4_1-46431,15.44299984,8.098999977,12.49401665,1.524731398,346,0.098917007,,
v0.1-NLD.9.4_1-146404,19.90699959,12.2510004,15.21333408,2.054318428,350,-0.102966309,,
v0.1-NLD.9.4_1-57729,15.20699978,7.532000065,12.43158627,1.648256302,358,-0.012313843,,
v0.1-NLD.9.4_1-124272,19.61800003,11.46100044,15.69019508,1.991951942,352,-0.288604736,,
v0.1-NLD.9.4_1-100718,19.38299942,12.73999977,15.72538948,1.750918388,308,-0.024310112,,
v0.1-NLD.9.4_1-6753,15.21800041,10.02600002,12.41520882,1.607234478,363,-0.2663908,,
v0.1-NLD.9.4_1-62852,11.27099991,5.894999981,9.35787487,1.583337188,32,6.915374756,,
v0.1-NLD.9.4_1-148519,16.06999969,9.87100029,12.13042927,1.641353011,368,-0.102570534,,
v0.1-NLD.9.4_1-149893,16.02499962,3.631999969,12.11843491,1.772603869,368,-0.179764748,,
v0.1-NLD.9.4_1-37398,16.07299995,9.892000198,12.21460056,1.642694116,362,-0.290399551,,
v0.1-NLD.9.4_1-50483,16.04500008,9.927000046,12.45610046,1.499109387,360,-0.07559967,,
v0.1-NLD.9.4_1-127542,18.72500038,2.385999918,5.162706852,3.611066103,1399,1.560346842,,
v0.1-NLD.9.4_1-80077,16.15699959,9.904000282,12.85871601,1.061764479,360,0.47101593,,
v0.1-NLD.9.4_1-18145,15.99400043,9.723999977,12.29110527,1.733941674,361,-0.436294556,,
v0.1-NLD.9.4_1-151674,10.0539999,4.613999844,7.772238731,1.421400547,21,5.301888466,,
v0.1-NLD.9.4_1-21584,7.53000021,4.324999809,5.714857578,0.971887946,14,3.227127552,,
v0.1-NLD.9.4_1-15589,3.520999908,2.762000084,2.850284815,0.110196501,137,0.066444874,,
v0.1-NLD.9.4_1-59036,7.919000149,2.762000084,2.912972689,0.528911471,146,0.080792665,,
v0.1-NLD.9.4_1-156614,19.32699966,9.753000259,15.76478481,1.827513576,357,-0.281914711,,
v0.1-NLD.9.4_1-151851,15.50300026,10.125,12.54701328,1.610927701,356,-0.174786568,,
v0.1-NLD.9.4_1-110466,3.017999887,2.092000008,2.606833696,0.309267819,30,0.397493601,,
v0.1-NLD.9.4_1-43977,15.79199982,9.579999924,12.16352367,2.025832415,321,-0.979276657,,
v0.1-NLD.9.4_1-158580,5.808000088,2.203999996,2.835599899,0.379890889,150,0.041769981,,
v0.1-NLD.9.4_1-64917,5.808000088,2.285000086,2.796149254,0.368781477,174,0.026469231,,
v0.1-NLD.9.4_1-122932,6.862999916,0.944000006,2.694545507,1.519477248,22,0.588935614,,
v0.1-NLD.9.4_1-41038,15.45199966,10.14599991,12.5386095,1.554159403,359,-0.201090813,,
v0.1-NLD.9.4_1-115122,3.772000074,-0.002,0.743766069,1.096503258,171,-1.941043854,,
v0.1-NLD.9.4_1-11536,19.31699944,13.14299965,15.48475647,1.748102784,415,-0.565544128,,
v0.1-NLD.9.4_1-16910,19.2840004,13.19900036,16.99200249,1.325639725,484,1.101102829,,
v0.1-NLD.9.4_1-18924,19.31399918,13.1420002,15.62910175,1.596162558,404,-0.402697563,,
v0.1-NLD.9.4_1-15517,19.68600082,10.78299999,16.34811592,1.263852239,467,0.300315857,,
